block,street_name,Address,Postal,Latitude,Longitude
541,CHOA CHU KANG ST 52,541 CHOA CHU KANG STREET 52 SINGAPORE 680541,680541,1.39278327502122,103.744321835531
550,CHOA CHU KANG ST 52,550 CHOA CHU KANG STREET 52 SINGAPORE 680550,680550,1.39401069858338,103.742692606674
515,CHOA CHU KANG ST 51,515 CHOA CHU KANG STREET 51 SINGAPORE 680515,680515,1.3901811717092,103.74357056159
549,CHOA CHU KANG ST 52,549 CHOA CHU KANG STREET 52 SINGAPORE 680549,680549,1.39339017198123,103.742747108286
702,CHOA CHU KANG ST 53,702 CHOA CHU KANG STREET 53 SINGAPORE 680702,680702,1.39179994537682,103.745621182307
369,YUNG AN RD,369 YUNG AN ROAD SINGAPORE 610369,610369,1.33698161051041,103.719772217368
46,BENDEMEER RD,46 BENDEMEER ROAD SINGAPORE 330046,330046,1.32290623334055,103.866028945394
640,PASIR RIS DR 1,640 PASIR RIS DRIVE 1 SINGAPORE 510640,510640,1.37578465528493,103.94043022067
641,PASIR RIS DR 1,641 PASIR RIS DRIVE 1 SINGAPORE 510641,510641,1.37641706690396,103.939594208675
633,PASIR RIS DR 3,633 PASIR RIS DRIVE 3 SINGAPORE 510633,510633,1.37800945142578,103.940686625895
627,PASIR RIS DR 3,627 PASIR RIS DRIVE 3 SINGAPORE 510627,510627,1.37962686332574,103.940582032379
632,PASIR RIS DR 3,632 PASIR RIS DRIVE 3 SINGAPORE 510632,510632,1.37863961678247,103.939853922321
155,PASIR RIS ST 13,155 PASIR RIS STREET 13 SINGAPORE 510155,510155,1.36342608700505,103.96353616671
157,PASIR RIS ST 13,157 PASIR RIS STREET 13 SINGAPORE 510157,510157,1.36430485980042,103.962666631803
147,MEI LING ST,147 MEI LING STREET SINGAPORE 140147,140147,1.29431742627588,103.804931843663
842B,TAMPINES ST 82,842B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522842,522842,1.35132561986977,103.936921079502
842C,TAMPINES ST 82,842C TAMPINES STREET 82 HDB PUBLIC SHELTERS SINGAPORE 523842,523842,1.35092895351478,103.936758459605
327,TAMPINES ST 32,327 TAMPINES STREET 32 SINGAPORE 520327,520327,1.35244718454516,103.958287602194
331,TAMPINES ST 32,331 TAMPINES STREET 32 SINGAPORE 520331,520331,1.35335621064813,103.959788744545
856C,TAMPINES ST 82,856C TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 523856,523856,1.35250510171565,103.937587507316
134,MARSILING RD,134 MARSILING ROAD SINGAPORE 730134,730134,1.43663707059525,103.777397588342
122,MARSILING RISE,122 MARSILING RISE SINGAPORE 730122,730122,1.43916619717314,103.779658603032
547,CHOA CHU KANG ST 52,547 CHOA CHU KANG STREET 52 SINGAPORE 680547,680547,1.39316986752422,103.742614364734
703,CHOA CHU KANG ST 53,703 CHOA CHU KANG STREET 53 SINGAPORE 680703,680703,1.3913176745554,103.745930761025
704,CHOA CHU KANG ST 53,704 CHOA CHU KANG STREET 53 SINGAPORE 680704,680704,1.39045874428793,103.745719464356
705,CHOA CHU KANG ST 53,705 CHOA CHU KANG STREET 53 SINGAPORE 680705,680705,1.39036325274643,103.746124351793
563,CHOA CHU KANG ST 52,563 CHOA CHU KANG STREET 52 SINGAPORE 680563,680563,1.39566918442117,103.745726064367
564,CHOA CHU KANG ST 52,564 CHOA CHU KANG STREET 52 SINGAPORE 680564,680564,1.39540526484437,103.745422901275
566,CHOA CHU KANG ST 52,566 CHOA CHU KANG STREET 52 SINGAPORE 680566,680566,1.39461688537766,103.745768782105
761,CHOA CHU KANG NTH 5,761 CHOA CHU KANG NORTH 5 SINGAPORE 680761,680761,1.39307788437251,103.747844853058
513,CHOA CHU KANG ST 51,513 CHOA CHU KANG STREET 51 SINGAPORE 680513,680513,1.38976124644103,103.742482515604
738,JURONG WEST ST 75,738 JURONG WEST STREET 75 SINGAPORE 640738,640738,1.3461618661461,103.700555451498
266,BOON LAY DR,266 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640266,640266,1.34610310609749,103.706312723846
735,JURONG WEST ST 75,735 JURONG WEST STREET 75 SINGAPORE 640735,640735,1.3461552094198,103.701169369401
736,JURONG WEST ST 75,736 JURONG WEST STREET 75 SINGAPORE 640736,640736,1.34611144493785,103.701653716516
828A,JURONG WEST ST 81,828A JURONG WEST STREET 81 SINGAPORE 641828,641828,1.34502198138422,103.693526129252
639,PASIR RIS DR 1,639 PASIR RIS DRIVE 1 SINGAPORE 510639,510639,1.3766676965195,103.939880592625
626,PASIR RIS DR 3,626 PASIR RIS DRIVE 3 SINGAPORE 510626,510626,1.37980085474172,103.940918757392
151,PASIR RIS ST 13,151 PASIR RIS STREET 13 SINGAPORE 510151,510151,1.36305391301486,103.962482348299
637,PASIR RIS DR 1,637 PASIR RIS DRIVE 1 SINGAPORE 510637,510637,1.37678317368692,103.940314265436
606,ELIAS RD,606 ELIAS ROAD ELIAS VIEW SINGAPORE 510606,510606,1.37666666959382,103.942648434105
609,ELIAS RD,609 ELIAS ROAD SINGAPORE 510609,510609,1.37548734417666,103.942727425752
149,MEI LING ST,149 MEI LING STREET SINGAPORE 140149,140149,1.29479975817447,103.804609065173
325,TAMPINES ST 32,325 TAMPINES STREET 32 SINGAPORE 520325,520325,1.35262887575629,103.959086503163
330,TAMPINES ST 32,330 TAMPINES STREET 32 SINGAPORE 520330,520330,1.35335611053088,103.959531512588
336,TAMPINES ST 32,336 TAMPINES STREET 32 SINGAPORE 520336,520336,1.35250474068468,103.960324224132
138,MARSILING RD,138 MARSILING ROAD SINGAPORE 730138,730138,1.43809995341553,103.777263836104
834,WOODLANDS ST 83,834 WOODLANDS STREET 83 SINGAPORE 730834,730834,1.44007817169826,103.79107573281
706,CHOA CHU KANG ST 53,706 CHOA CHU KANG STREET 53 SINGAPORE 680706,680706,1.39036832173941,103.746864334257
565,CHOA CHU KANG ST 52,565 CHOA CHU KANG STREET 52 SINGAPORE 680565,680565,1.39490602898208,103.745309711791
567,CHOA CHU KANG ST 52,567 CHOA CHU KANG STREET 52 SINGAPORE 680567,680567,1.39513213569157,103.745875286592
514,CHOA CHU KANG ST 51,514 CHOA CHU KANG STREET 51 SINGAPORE 680514,680514,1.3903050833703,103.74308786685
568,CHOA CHU KANG ST 52,568 CHOA CHU KANG STREET 52 SINGAPORE 680568,680568,1.39567028728554,103.746282767188
569,CHOA CHU KANG ST 52,569 CHOA CHU KANG STREET 52 SINGAPORE 680569,680569,1.39608478870921,103.746374587961
755,CHOA CHU KANG NTH 5,755 CHOA CHU KANG NORTH 5 SINGAPORE 680755,680755,1.39236668753259,103.745984804269
559,CHOA CHU KANG NTH 6,559 CHOA CHU KANG NORTH 6 SINGAPORE 680559,680559,1.39592454576189,103.744757449202
264,BOON LAY DR,264 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640264,640264,1.34607772133475,103.706889791188
265,BOON LAY DR,265 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640265,640265,1.3456794296167,103.706599274406
258,BOON LAY DR,258 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640258,640258,1.34618712907228,103.708425276777
113,WHAMPOA RD,113 WHAMPOA ROAD WHAMPOA GARDENS SINGAPORE 320113,320113,1.32583330364152,103.857179319976
153,PASIR RIS ST 13,153 PASIR RIS STREET 13 SINGAPORE 510153,510153,1.36364394345332,103.962721051357
156,PASIR RIS ST 13,156 PASIR RIS STREET 13 SINGAPORE 510156,510156,1.3640836452932,103.96289534923
642,PASIR RIS DR 10,642 PASIR RIS DRIVE 10 SINGAPORE 510642,510642,1.37755615779337,103.938410399087
643,PASIR RIS DR 10,643 PASIR RIS DRIVE 10 SINGAPORE 510643,510643,1.37775639575708,103.937965154187
647,PASIR RIS DR 10,647 PASIR RIS DRIVE 10 SINGAPORE 510647,510647,1.37849109078196,103.939101687211
602,ELIAS RD,602 ELIAS ROAD ELIAS VIEW SINGAPORE 510602,510602,1.37729474368384,103.944122496253
580,PASIR RIS ST 53,580 PASIR RIS STREET 53 SINGAPORE 510580,510580,1.37455583818579,103.946878956275
143,MEI LING ST,143 MEI LING STREET SINGAPORE 140143,140143,1.29348201306177,103.8049167409
842F,TAMPINES ST 82,842F TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 526842,526842,1.35186480268899,103.937784349764
842H,TAMPINES ST 82,842H TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 528842,528842,1.35161667861579,103.937070511177
856D,TAMPINES ST 82,856D TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 524856,524856,1.35209728534467,103.938739396041
337,TAMPINES ST 32,337 TAMPINES STREET 32 SINGAPORE 520337,520337,1.35238866039921,103.959877071858
172A,LOR 1 TOA PAYOH,172A LORONG 1 TOA PAYOH HDB PUBLIC SHELTERS SINGAPORE 311172,311172,1.33026993932136,103.842540247429
118,MARSILING RISE,118 MARSILING RISE SINGAPORE 730118,730118,1.43848429382173,103.780381436251
820,WOODLANDS ST 82,820 WOODLANDS STREET 82 SINGAPORE 730820,730820,1.44118653611303,103.790150923168
835,WOODLANDS ST 83,835 WOODLANDS STREET 83 SINGAPORE 730835,730835,1.4404614442909,103.791054533322
848,WOODLANDS ST 82,848 WOODLANDS STREET 82 SINGAPORE 730848,730848,1.44178218752461,103.791758131626
330,YISHUN RING RD,330 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760330,760330,1.43094164530207,103.842574798619
123,KIM TIAN RD,123 KIM TIAN ROAD SINGAPORE 160123,160123,1.28385157947843,103.828964702534
516,CHOA CHU KANG ST 51,516 CHOA CHU KANG STREET 51 SINGAPORE 680516,680516,1.39095082459102,103.743525075211
518,CHOA CHU KANG ST 51,518 CHOA CHU KANG STREET 51 SINGAPORE 680518,680518,1.39076886489636,103.742553977401
707,CHOA CHU KANG ST 53,707 CHOA CHU KANG STREET 53 SINGAPORE 680707,680707,1.39061452032511,103.747155528207
517,CHOA CHU KANG ST 51,517 CHOA CHU KANG STREET 51 SINGAPORE 680517,680517,1.39107222845659,103.742897400008
751,CHOA CHU KANG NTH 5,751 CHOA CHU KANG NORTH 5 SINGAPORE 680751,680751,1.39246581726118,103.747906889864
557,CHOA CHU KANG NTH 6,557 CHOA CHU KANG NORTH 6 SINGAPORE 680557,680557,1.39556990952056,103.744332777955
558,CHOA CHU KANG NTH 6,558 CHOA CHU KANG NORTH 6 SINGAPORE 680558,680558,1.39550937811325,103.744732855557
734,JURONG WEST ST 73,734 JURONG WEST STREET 73 SINGAPORE 640734,640734,1.34536325310096,103.700459730695
262,BOON LAY DR,262 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640262,640262,1.3448843555315,103.707430279187
360,YUNG AN RD,360 YUNG AN ROAD SINGAPORE 610360,610360,1.33580303394451,103.72098058106
844,JURONG WEST ST 81,844 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640844,640844,1.34493825499181,103.692382237035
754,JURONG WEST ST 74,754 JURONG WEST STREET 74 SINGAPORE 640754,640754,1.34866492550953,103.70037705391
363,YUNG AN RD,363 YUNG AN ROAD SINGAPORE 610363,610363,1.33658938987308,103.720186335929
704,PASIR RIS DR 10,704 PASIR RIS DRIVE 10 SINGAPORE 510704,510704,1.38078384209546,103.937279271736
705,PASIR RIS DR 10,705 PASIR RIS DRIVE 10 SINGAPORE 510705,510705,1.38058565727692,103.937747806432
638,PASIR RIS DR 1,638 PASIR RIS DRIVE 1 SINGAPORE 510638,510638,1.37615850070305,103.94083860049
648,PASIR RIS DR 10,648 PASIR RIS DRIVE 10 SINGAPORE 510648,510648,1.37880739053832,103.938681928816
649,PASIR RIS DR 10,649 PASIR RIS DRIVE 10 SINGAPORE 510649,510649,1.3784409324757,103.938311762284
579,PASIR RIS ST 53,579 PASIR RIS STREET 53 SINGAPORE 510579,510579,1.37442572678737,103.947355954709
341,TAMPINES ST 33,341 TAMPINES STREET 33 SINGAPORE 520341,520341,1.35114570156742,103.961134938725
342,TAMPINES ST 33,342 TAMPINES STREET 33 SINGAPORE 520342,520342,1.35114570469273,103.961798123148
856F,TAMPINES ST 82,856F TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 526856,526856,1.35291277412563,103.938357435494
329,TAMPINES ST 32,329 TAMPINES STREET 32 SINGAPORE 520329,520329,1.35335552120961,103.958728583436
333,TAMPINES ST 32,333 TAMPINES STREET 32 SINGAPORE 520333,520333,1.35335719461145,103.961129743774
334,TAMPINES ST 32,334 TAMPINES STREET 32 SINGAPORE 520334,520334,1.35238951465829,103.961041591251
809,WOODLANDS ST 81,809 WOODLANDS STREET 81 SINGAPORE 730809,730809,1.4430200355746,103.787915783822
810,WOODLANDS ST 81,810 WOODLANDS STREET 81 SINGAPORE 730810,730810,1.44267221161224,103.788152306679
821,WOODLANDS ST 82,821 WOODLANDS STREET 82 SINGAPORE 730821,730821,1.4408223847155,103.790164940634
309,YISHUN RING RD,309 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760309,760309,1.43237650422142,103.840587727638
760,CHOA CHU KANG NTH 5,760 CHOA CHU KANG NORTH 5 SINGAPORE 680760,680760,1.39302712654645,103.747272500906
752,CHOA CHU KANG NTH 5,752 CHOA CHU KANG NORTH 5 SINGAPORE 680752,680752,1.39227305010242,103.747425149246
757,CHOA CHU KANG NTH 5,757 CHOA CHU KANG NORTH 5 SINGAPORE 680757,680757,1.39284801770148,103.74591415814
553,CHOA CHU KANG NTH 6,553 CHOA CHU KANG NORTH 6 SINGAPORE 680553,680553,1.3958713396608,103.743519194378
603,CHOA CHU KANG ST 62,603 CHOA CHU KANG STREET 62 SINGAPORE 680603,680603,1.39787825146928,103.744363385914
259,BOON LAY DR,259 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640259,640259,1.34551436245234,103.708635583627
361,YUNG AN RD,361 YUNG AN ROAD SINGAPORE 610361,610361,1.33580354461171,103.720313655007
358,YUNG AN RD,358 YUNG AN ROAD SINGAPORE 610358,610358,1.33641467285036,103.720773669324
846,JURONG WEST ST 81,846 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640846,640846,1.34539794534735,103.691702257864
362,YUNG AN RD,362 YUNG AN ROAD SINGAPORE 610362,610362,1.33616155292127,103.719783396486
700,PASIR RIS DR 10,700 PASIR RIS DRIVE 10 SINGAPORE 510700,510700,1.38026600808605,103.938319673923
702,PASIR RIS DR 10,702 PASIR RIS DRIVE 10 SINGAPORE 510702,510702,1.38023204003435,103.937566462309
703,PASIR RIS DR 10,703 PASIR RIS DRIVE 10 SINGAPORE 510703,510703,1.38039161117546,103.937163210408
154,PASIR RIS ST 13,154 PASIR RIS STREET 13 SINGAPORE 510154,510154,1.3632454509068,103.963274048303
607,ELIAS RD,607 ELIAS ROAD SINGAPORE 510607,510607,1.37638608282285,103.942462589515
608,ELIAS RD,608 ELIAS ROAD SINGAPORE 510608,510608,1.37582149131802,103.943078888008
145,MEI LING ST,145 MEI LING STREET SINGAPORE 140145,140145,1.2938137291276,103.805027900908
146,MEI LING ST,146 MEI LING STREET SINGAPORE 140146,140146,1.29391477689682,103.804454313969
842G,TAMPINES ST 82,842G TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 527842,527842,1.35207674741611,103.937111715862
323,TAMPINES ST 33,323 TAMPINES STREET 33 SINGAPORE 520323,520323,1.35159004317722,103.958395332025
319,TAMPINES ST 33,319 TAMPINES STREET 33 SINGAPORE 520319,520319,1.35086520634088,103.956396069577
339,TAMPINES ST 33,339 TAMPINES STREET 33 SINGAPORE 520339,520339,1.35114569081609,103.959124538361
343,TAMPINES ST 33,343 TAMPINES STREET 33 SINGAPORE 520343,520343,1.35191832510998,103.961275860734
172,LOR 1 TOA PAYOH,172 LORONG 1 TOA PAYOH TOA PAYOH GREEN SINGAPORE 310172,310172,1.33035489391143,103.843053387382
133,MARSILING RISE,133 MARSILING RISE SINGAPORE 730133,730133,1.43753389486161,103.778070969184
116,MARSILING RISE,116 MARSILING RISE SINGAPORE 730116,730116,1.43800951390035,103.780447195946
121,MARSILING RISE,121 MARSILING RISE SINGAPORE 730121,730121,1.43916567473693,103.779976701121
849,WOODLANDS ST 82,849 WOODLANDS STREET 82 SINGAPORE 730849,730849,1.44131059432076,103.792065607441
314,YISHUN RING RD,314 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760314,760314,1.4317314171105,103.841752753756
122,KIM TIAN RD,122 KIM TIAN ROAD SINGAPORE 160122,160122,1.28339187402842,103.82889400724
613,CHOA CHU KANG ST 62,613 CHOA CHU KANG STREET 62 SINGAPORE 680613,680613,1.40063924818019,103.744405825635
753,CHOA CHU KANG NTH 5,753 CHOA CHU KANG NORTH 5 SINGAPORE 680753,680753,1.39234090627859,103.746943594779
758,CHOA CHU KANG NTH 5,758 CHOA CHU KANG NORTH 5 SINGAPORE 680758,680758,1.39317151524526,103.746133684219
554,CHOA CHU KANG NTH 6,554 CHOA CHU KANG NORTH 6 SINGAPORE 680554,680554,1.39621153620284,103.74311302806
561,CHOA CHU KANG NTH 6,561 CHOA CHU KANG NORTH 6 SINGAPORE 680561,680561,1.39632645332412,103.744957171627
704,JURONG WEST ST 71,704 JURONG WEST STREET 71 SINGAPORE 640704,640704,1.34079662973673,103.695183363683
257,BOON LAY DR,257 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640257,640257,1.34582026038181,103.7082523716
357,YUNG AN RD,357 YUNG AN ROAD SINGAPORE 610357,610357,1.33682896786791,103.721117649246
847,JURONG WEST ST 81,847 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640847,640847,1.34537150466414,103.691869630974
752,JURONG WEST ST 74,752 JURONG WEST STREET 74 SINGAPORE 640752,640752,1.34852762746799,103.699428834965
701,PASIR RIS DR 10,701 PASIR RIS DRIVE 10 SINGAPORE 510701,510701,1.37996591907492,103.937932209463
708,PASIR RIS DR 10,708 PASIR RIS DRIVE 10 SINGAPORE 510708,510708,1.38118597273519,103.938981598716
581,PASIR RIS ST 53,581 PASIR RIS STREET 53 SINGAPORE 510581,510581,1.37494172826975,103.946619114452
583,PASIR RIS ST 53,583 PASIR RIS STREET 53 SINGAPORE 510583,510583,1.37575777095165,103.947106449203
148,MEI LING ST,148 MEI LING STREET SINGAPORE 140148,140148,1.29431607449311,103.804466224743
317,TAMPINES ST 33,317 TAMPINES STREET 33 SINGAPORE 520317,520317,1.35153802906184,103.956897901071
320,TAMPINES ST 33,320 TAMPINES STREET 33 SINGAPORE 520320,520320,1.3507018176439,103.957051867879
338,TAMPINES ST 33,338 TAMPINES STREET 33 SINGAPORE 520338,520338,1.35191835181438,103.959646788426
340,TAMPINES ST 33,340 TAMPINES STREET 33 SINGAPORE 520340,520340,1.35114569449366,103.959787722292
171,LOR 1 TOA PAYOH,171 LORONG 1 TOA PAYOH TOA PAYOH GREEN SINGAPORE 310171,310171,1.33068534910935,103.842659017362
401,WOODLANDS ST 41,401 WOODLANDS STREET 41 SINGAPORE 730401,730401,1.43044908253351,103.772775923524
406,WOODLANDS ST 41,406 WOODLANDS STREET 41 SINGAPORE 730406,730406,1.42940389596979,103.772728145323
409,WOODLANDS ST 41,409 WOODLANDS STREET 41 SINGAPORE 730409,730409,1.42912098811762,103.773326475011
413,WOODLANDS ST 41,413 WOODLANDS STREET 41 SINGAPORE 730413,730413,1.42777471473111,103.772774411973
415,WOODLANDS ST 41,415 WOODLANDS STREET 41 SINGAPORE 730415,730415,1.42790621947847,103.774008312859
421,WOODLANDS ST 41,421 WOODLANDS STREET 41 SINGAPORE 730421,730421,1.42777430170853,103.774621743717
416,WOODLANDS ST 41,416 WOODLANDS STREET 41 SINGAPORE 730416,730416,1.42836949933467,103.773759968493
850,WOODLANDS ST 82,850 WOODLANDS STREET 82 SINGAPORE 730850,730850,1.44094981618482,103.792083755214
253A,ANG MO KIO ST 21,253A ANG MO KIO STREET 21 SINGAPORE 561253,561253,1.36994640110529,103.834284522299
10B,BEDOK STH AVE 2,10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010,461010,1.32235386630343,103.936183263112
10C,BEDOK STH AVE 2,10C BEDOK SOUTH AVENUE 2 SINGAPORE 462010,462010,1.32209423564282,103.936223586082
10D,BEDOK STH AVE 2,10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010,463010,1.3217708591015,103.936326570445
127,BT MERAH LANE 1,127 BUKIT MERAH LANE 1 SINGAPORE 150127,150127,1.28532858968794,103.803396774073
754,CHOA CHU KANG NTH 5,754 CHOA CHU KANG NORTH 5 SINGAPORE 680754,680754,1.39229841178671,103.746603051441
555,CHOA CHU KANG NTH 6,555 CHOA CHU KANG NORTH 6 SINGAPORE 680555,680555,1.39628678045986,103.743678368477
560,CHOA CHU KANG NTH 6,560 CHOA CHU KANG NORTH 6 SINGAPORE 680560,680560,1.3958254122727,103.745027325729
602,CHOA CHU KANG ST 62,602 CHOA CHU KANG STREET 62 SINGAPORE 680602,680602,1.39724418317226,103.744501292642
601,CHOA CHU KANG ST 62,601 CHOA CHU KANG STREET 62 SINGAPORE 680601,680601,1.39693363078609,103.744921736632
604,CHOA CHU KANG ST 62,604 CHOA CHU KANG STREET 62 SINGAPORE 680604,680604,1.39817542038448,103.744673993982
33,BALAM RD,33 BALAM ROAD BALAM GARDENS SINGAPORE 370033,370033,1.32976665389063,103.886229168167
739,JURONG WEST ST 73,739 JURONG WEST STREET 73 SINGAPORE 640739,640739,1.34594298573858,103.700120116691
359,YUNG AN RD,359 YUNG AN ROAD SINGAPORE 610359,610359,1.33611140347869,103.721401018416
845,JURONG WEST ST 81,845 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640845,640845,1.34457643695046,103.691839729263
848,JURONG WEST ST 81,848 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640848,640848,1.3457082721775,103.692018052051
850,JURONG WEST ST 81,850 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640850,640850,1.34643121945213,103.691940382317
853,JURONG WEST ST 81,853 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640853,640853,1.34716951166588,103.693087524597
760,JURONG WEST ST 74,760 JURONG WEST STREET 74 SINGAPORE 640760,640760,1.34941238255953,103.699934095895
761,JURONG WEST ST 74,761 JURONG WEST STREET 74 SINGAPORE 640761,640761,1.34904031249386,103.699459813301
709,PASIR RIS DR 10,709 PASIR RIS DRIVE 10 SINGAPORE 510709,510709,1.38176171803456,103.938577970169
718,PASIR RIS ST 72,718 PASIR RIS STREET 72 SINGAPORE 510718,510718,1.38244315383458,103.936371378227
722,PASIR RIS ST 72,722 PASIR RIS STREET 72 SINGAPORE 510722,510722,1.38096375170476,103.9368903039
612,ELIAS RD,612 ELIAS ROAD SINGAPORE 510612,510612,1.3746298510128,103.942021009739
707,PASIR RIS DR 10,707 PASIR RIS DRIVE 10 SINGAPORE 510707,510707,1.38132588224282,103.938232878848
719,PASIR RIS ST 72,719 PASIR RIS STREET 72 SINGAPORE 510719,510719,1.38224267910055,103.936646781251
578,PASIR RIS ST 53,578 PASIR RIS STREET 53 SINGAPORE 510578,510578,1.37398000808284,103.947507359273
582,PASIR RIS ST 53,582 PASIR RIS STREET 53 SINGAPORE 510582,510582,1.37534399249971,103.946874016566
586,PASIR RIS ST 53,586 PASIR RIS STREET 53 SINGAPORE 510586,510586,1.37526435848447,103.947900662491
133,CLARENCE LANE,133 CLARENCE LANE CLARENCE VILLE SINGAPORE 140133,140133,1.29231647710431,103.814605959416
316,TAMPINES ST 33,316 TAMPINES STREET 33 SINGAPORE 520316,520316,1.35153799844878,103.957579533326
346,TAMPINES ST 33,346 TAMPINES STREET 33 SINGAPORE 520346,520346,1.35123791586186,103.962570614009
348,TAMPINES ST 33,348 TAMPINES STREET 33 SINGAPORE 520348,520348,1.35252559927253,103.963366935432
402,WOODLANDS ST 41,402 WOODLANDS STREET 41 SINGAPORE 730402,730402,1.43106432723854,103.772258883152
119,MARSILING RISE,119 MARSILING RISE SINGAPORE 730119,730119,1.43882853194834,103.780322976407
875,WOODLANDS ST 82,875 WOODLANDS STREET 82 SINGAPORE 730875,730875,1.44253261259412,103.789611665242
410,WOODLANDS ST 41,410 WOODLANDS STREET 41 SINGAPORE 730410,730410,1.42873408236943,103.773488636437
414,WOODLANDS ST 41,414 WOODLANDS STREET 41 SINGAPORE 730414,730414,1.42790632290388,103.773387862138
403,WOODLANDS ST 41,403 WOODLANDS STREET 41 SINGAPORE 730403,730403,1.4307084711762,103.772261360021
404,WOODLANDS ST 41,404 WOODLANDS STREET 41 SINGAPORE 730404,730404,1.43035044236451,103.77225886776
310,YISHUN RING RD,310 YISHUN RING ROAD HDB PUBLIC SHELTERS SINGAPORE 760310,760310,1.43186873584732,103.84124225015
607,CHOA CHU KANG ST 62,607 CHOA CHU KANG STREET 62 SINGAPORE 680607,680607,1.39901658579842,103.744182210841
605,CHOA CHU KANG ST 62,605 CHOA CHU KANG STREET 62 SINGAPORE 680605,680605,1.39810611730232,103.743555918749
606,CHOA CHU KANG ST 62,606 CHOA CHU KANG STREET 62 SINGAPORE 680606,680606,1.39843572591709,103.743819552032
450,CLEMENTI AVE 3,450 CLEMENTI AVENUE 3 SINGAPORE 120450,120450,1.31353886128,103.765476305204
706,JURONG WEST ST 71,706 JURONG WEST STREET 71 SINGAPORE 640706,640706,1.34122919260209,103.694393602769
260,BOON LAY DR,260 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640260,640260,1.34509373607501,103.708033296536
610,ELIAS RD,610 ELIAS ROAD SINGAPORE 510610,510610,1.3753110119026,103.942047305582
706,PASIR RIS DR 10,706 PASIR RIS DRIVE 10 SINGAPORE 510706,510706,1.38080445881531,103.938238698931
584,PASIR RIS ST 53,584 PASIR RIS STREET 53 SINGAPORE 510584,510584,1.37496591616962,103.947206088534
713,PASIR RIS ST 72,713 PASIR RIS STREET 72 SINGAPORE 510713,510713,1.38247673750926,103.937821775649
345,TAMPINES ST 33,345 TAMPINES STREET 33 SINGAPORE 520345,520345,1.3519187798588,103.962266861576
363,TAMPINES ST 34,363 TAMPINES STREET 34 SINGAPORE 520363,520363,1.3555206788848,103.960860222796
115,MARSILING RISE,115 MARSILING RISE SINGAPORE 730115,730115,1.43828115433517,103.780966950454
417,WOODLANDS ST 41,417 WOODLANDS STREET 41 SINGAPORE 730417,730417,1.42885830961844,103.774024710128
839,WOODLANDS ST 82,839 WOODLANDS STREET 82 SINGAPORE 730839,730839,1.44272213958686,103.791731283274
405,WOODLANDS ST 41,405 WOODLANDS STREET 41 SINGAPORE 730405,730405,1.42999456166439,103.772261359583
411,WOODLANDS ST 41,411 WOODLANDS STREET 41 SINGAPORE 730411,730411,1.42851421590436,103.772819923302
114,MARSILING RISE,114 MARSILING RISE SINGAPORE 730114,730114,1.43872152075601,103.781287430018
126,MARSILING RISE,126 MARSILING RISE SINGAPORE 730126,730126,1.4381547085134,103.779841066241
609,CHOA CHU KANG ST 62,609 CHOA CHU KANG STREET 62 SINGAPORE 680609,680609,1.39929966313489,103.744719393752
610,CHOA CHU KANG ST 62,610 CHOA CHU KANG STREET 62 SINGAPORE 680610,680610,1.39942410073335,103.743786296577
42,CIRCUIT RD,42 CIRCUIT ROAD SINGAPORE 370042,370042,1.32684923967733,103.886293541726
705,JURONG WEST ST 71,705 JURONG WEST STREET 71 SINGAPORE 640705,640705,1.34091242945772,103.694650990398
707,JURONG WEST ST 71,707 JURONG WEST STREET 71 SINGAPORE 640707,640707,1.34178304696078,103.693951955341
852,JURONG WEST ST 81,852 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640852,640852,1.34744620469093,103.692827944039
613,ELIAS RD,613 ELIAS ROAD SINGAPORE 510613,510613,1.37499586404528,103.941510592544
